Origin,Destination,Operator,Bus Type,Departure Time,Arrival Time,Price,Date,Date Type
Madurai,Nagercoil,IntrCity SmartBus,A/C Seater / Sleeper (2+1),03:00,08:00,1029,21-Jun-2026,Weekend
Madurai,Nagercoil,PRM Roadways,A/C Sleeper (2+1),04:05,08:05,1095,21-Jun-2026,Weekend
Madurai,Nagercoil,Aakash Travels,A/C Sleeper (2+1),03:35,07:45,599,21-Jun-2026,Weekend
Madurai,Erode,Vivegam Travels,NON A/C Sleeper (2+1),23:55,05:15,836,21-Jun-2026,Weekend
Madurai,Erode,AL TRAVELS,NON A/C Seater/ Sleeper (2+1),23:55,04:30,759,21-Jun-2026,Weekend
Madurai,Erode,RIDHEEN TRAVELS,Bharat Benz A/C Sleeper (2+1),00:00,00:00,950,21-Jun-2026,Weekend
Madurai,Erode,PSS Transport,Non A/C Seater / Sleeper (2+1),00:45,04:45,570,21-Jun-2026,Weekend
Madurai,Erode,PSS Transport,Non A/C Seater / Sleeper (2+1),01:05,05:00,570,21-Jun-2026,Weekend
Madurai,Erode,SRI SHRAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),00:59,04:30,1449,21-Jun-2026,Weekend
Madurai,Tirupur,Krish Travels,A/C Seater/Sleeper (2+1),23:30,04:00,649,21-Jun-2026,Weekend
Madurai,Tirupur,SPS Travels India,A/C Seater / Sleeper (2+1),23:45,03:30,950,21-Jun-2026,Weekend
Madurai,Tirupur,RP Tours and Travels,A/C Sleeper (2+1),22:20,02:35,590,21-Jun-2026,Weekend
Madurai,Tirupur,KNT  Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,22:30,700,21-Jun-2026,Weekend
Madurai,Tirupur,A1 Travels,A/C Sleeper (2+1),23:40,04:30,900,21-Jun-2026,Weekend
Madurai,Tirupur,City Travels,A/C Seater/Sleeper (2+1),23:30,03:30,809,21-Jun-2026,Weekend
Madurai,Tirupur,Jai Vishnu Travels,A/C Sleeper (2+1),23:45,04:30,949,21-Jun-2026,Weekend
Madurai,Tirupur,VEE VEE BUS,A/C Seater / Sleeper (2+1),15:15,19:05,800,21-Jun-2026,Weekend
Madurai,Tirupur,JET Line,A/C Seater / Sleeper (2+1),14:00,18:40,649,21-Jun-2026,Weekend
Madurai,Tirupur,Krish Travels,A/C Sleeper (2+1),16:00,20:20,999,21-Jun-2026,Weekend
Madurai,Hosur,Mettur Super Services(mss),Benz A/C Sleeper (2+1),22:00,05:00,1400,21-Jun-2026,Weekend
Madurai,Hosur,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),21:15,04:30,1580,21-Jun-2026,Weekend
Madurai,Hosur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:45,05:40,1209,21-Jun-2026,Weekend
Madurai,Hosur,AB Ramani Transports,A/C Sleeper (2+1),23:15,06:00,1910,21-Jun-2026,Weekend
Madurai,Hosur,KMRL Kalaimakal(sk),A/C Seater / Sleeper (2+1),21:30,05:00,1150,21-Jun-2026,Weekend
Madurai,Hosur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:30,05:50,1049,21-Jun-2026,Weekend
Madurai,Hosur,Dream Line Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),22:15,05:45,1341,21-Jun-2026,Weekend
Madurai,Hosur,zingbus plus,Bharat Benz A/C Sleeper (2+1),22:00,06:15,2060,21-Jun-2026,Weekend
Madurai,Hosur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,06:50,1039,21-Jun-2026,Weekend
Madurai,Hosur,NueGo,Electric A/C Sleeper (2+1),23:00,07:15,1432,21-Jun-2026,Weekend
Madurai,Thanjavur,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),01:00,03:45,960,21-Jun-2026,Weekend
Madurai,Thanjavur,PRM Roadways,A/C Seater / Sleeper (2+1),23:45,02:15,1160,21-Jun-2026,Weekend
Madurai,Thanjavur,Rathimeena Travels C,A/C Sleeper (2+1),23:55,03:00,1095,21-Jun-2026,Weekend
Madurai,Thanjavur,MS Transport,A/C Sleeper (2+1),00:45,04:00,1000,21-Jun-2026,Weekend
Madurai,Thanjavur,LION Travels,A/C Seater / Sleeper (2+1),01:40,04:35,1050,21-Jun-2026,Weekend
Madurai,Thanjavur,SBM TRAANSPORT,Bharat Benz A/C Sleeper (2+1),01:30,04:15,1299,21-Jun-2026,Weekend
Madurai,Thanjavur,VEE VEE BUS,A/C Sleeper (2+1),00:45,03:55,1299,21-Jun-2026,Weekend
Madurai,Thanjavur,Universal  Travels,NON AC Seater / Sleeper 2+1,01:05,05:00,900,21-Jun-2026,Weekend
Madurai,Thanjavur,Balaji Cabs,Bharat Benz A/C Sleeper (2+1),23:59,02:50,1479,21-Jun-2026,Weekend
Madurai,Thanjavur,VEE VEE BUS,A/C Seater / Sleeper (2+1),00:45,03:55,977,21-Jun-2026,Weekend
Madurai,Tuticorin,Seyon Travels,Bharat Benz A/C Sleeper (2+1),01:45,04:20,807,21-Jun-2026,Weekend
Madurai,Tuticorin,KNT  Travels,Bharat Benz A/C Seater /Sleeper (2+1),11:00,14:00,300,21-Jun-2026,Weekend
Madurai,Tuticorin,VEE VEE BUS,A/C Seater / Sleeper (2+1),17:35,20:00,390,21-Jun-2026,Weekend
Madurai,Tuticorin,Sri SMS Travels,NON A/C Seater/ Sleeper (2+1),03:15,05:50,749,21-Jun-2026,Weekend
Madurai,Tuticorin,Sri SMS Travels,NON A/C Seater/ Sleeper (2+1),04:15,06:15,749,21-Jun-2026,Weekend
Madurai,Tuticorin,Sri SMS Travels,NON A/C Seater/ Sleeper (2+1),03:20,05:40,749,21-Jun-2026,Weekend
Madurai,Tuticorin,City Travels,NON AC Seater / Sleeper 2+1,03:30,04:25,539,21-Jun-2026,Weekend
Madurai,Tuticorin,Senthur  velan Travels,Non A/C Seater / Sleeper (2+1),05:10,06:45,700,21-Jun-2026,Weekend
Madurai,Tuticorin,PRM Roadways,A/C Seater / Sleeper (2+1),03:30,06:20,1040,21-Jun-2026,Weekend
Madurai,Tuticorin,PRM Roadways,Bharat Benz A/C Sleeper (2+1),03:15,05:55,1150,21-Jun-2026,Weekend
Madurai,Kumbakonam,Rathimeena Travels C,A/C Sleeper (2+1),23:55,04:00,1095,21-Jun-2026,Weekend
Madurai,Kumbakonam,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),01:00,04:45,960,21-Jun-2026,Weekend
Madurai,Kumbakonam,PRM Roadways,A/C Seater / Sleeper (2+1),23:45,03:00,1160,21-Jun-2026,Weekend
Madurai,Kumbakonam,Balaji Cabs,Bharat Benz A/C Sleeper (2+1),23:59,03:40,1479,21-Jun-2026,Weekend
Madurai,Kumbakonam,MS Transport,A/C Sleeper (2+1),00:45,04:40,1000,21-Jun-2026,Weekend
Madurai,Kumbakonam,Sri SMS Travels,NON A/C Seater/ Sleeper (2+1),22:55,03:40,999,21-Jun-2026,Weekend
Madurai,Kumbakonam,Sri Vaari Travels,A/C Sleeper (2+1),01:50,04:45,1851,21-Jun-2026,Weekend
Madurai,Karur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:45,00:50,1209,21-Jun-2026,Weekend
Madurai,Karur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:25,00:25,1109,21-Jun-2026,Weekend
Madurai,Karur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:35,23:35,1159,21-Jun-2026,Weekend
Madurai,Karur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:30,01:20,1049,21-Jun-2026,Weekend
Madurai,Karur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,02:10,1039,21-Jun-2026,Weekend
Madurai,Karur,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),01:15,03:15,919,21-Jun-2026,Weekend
Madurai,Karur,Sri vijayalakshmi  travels,A/C Sleeper (2+1),01:05,03:00,1300,21-Jun-2026,Weekend
Madurai,Karur,Sri Kumaran Travels,Bharat Benz A/C Sleeper (2+1),13:45,17:05,1200,21-Jun-2026,Weekend
Madurai,Karur,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),08:50,11:30,1180,21-Jun-2026,Weekend
Madurai,Karur,SRI SIDDHAN TRAVELS,Bharat Benz A/C Sleeper (2+1),06:00,08:20,920,21-Jun-2026,Weekend
Madurai,Vellore,RP Tours and Travels,A/C Sleeper (2+1),21:55,06:00,1490,21-Jun-2026,Weekend
Madurai,Vellore,Aakash Travels,A/C Sleeper (2+1),23:15,06:35,1099,21-Jun-2026,Weekend
Madurai,Vellore,Finch travels,A/C Sleeper (2+1),22:30,05:25,2000,21-Jun-2026,Weekend
Madurai,Vellore,YBM Travels(BLM),A/C Sleeper (2+1),22:45,05:15,1850,21-Jun-2026,Weekend
Madurai,Vellore,Sri Kumaran Travels,A/C Sleeper (2+1),21:45,05:05,1298,21-Jun-2026,Weekend
Madurai,Vellore,Sri Renganathan Travels,A/C Sleeper (2+1),21:00,04:45,1100,21-Jun-2026,Weekend
Madurai,Vellore,RP Tours and Travels,A/C Sleeper (2+1),23:35,06:40,1490,21-Jun-2026,Weekend
Madurai,Vellore,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:55,05:10,699,21-Jun-2026,Weekend
Madurai,Vellore,RP Tours and Travels,A/C Sleeper (2+1),23:05,05:35,1490,21-Jun-2026,Weekend
Madurai,Vellore,Sri Vaari Travels,Bharat Benz A/C Sleeper (2+1),15:00,22:40,2369,21-Jun-2026,Weekend
Madurai,Tiruvannamalai,RP Tours and Travels,A/C Sleeper (2+1),21:55,03:10,1490,21-Jun-2026,Weekend
Madurai,Tiruvannamalai,Aakash Travels,A/C Seater / Sleeper (2+1),22:25,04:30,699,21-Jun-2026,Weekend
Madurai,Tiruvannamalai,Aakash Travels,A/C Sleeper (2+1),23:15,05:00,1099,21-Jun-2026,Weekend
Madurai,Tiruvannamalai,RP Tours and Travels,A/C Sleeper (2+1),23:05,04:35,1490,21-Jun-2026,Weekend
Madurai,Tiruvannamalai,YBM Travels(BLM),A/C Sleeper (2+1),22:45,04:00,1850,21-Jun-2026,Weekend
Madurai,Tiruvannamalai,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:55,03:00,699,21-Jun-2026,Weekend
Madurai,Tiruvannamalai,PRM Roadways,A/C Sleeper (2+1),21:35,02:45,1395,21-Jun-2026,Weekend
Madurai,Tiruvannamalai,RP Tours and Travels,A/C Sleeper (2+1),23:35,04:30,1490,21-Jun-2026,Weekend
Madurai,Tiruvannamalai,YBM Travels(BLM),A/C Sleeper (2+1),22:30,04:00,1750,21-Jun-2026,Weekend
Madurai,Tiruvannamalai,Sri Vaari Travels,Bharat Benz A/C Sleeper (2+1),15:00,20:30,2369,21-Jun-2026,Weekend
Madurai,Villupuram,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,03:45,1159,21-Jun-2026,Weekend
Madurai,Villupuram,FlixBus,A/C Sleeper (2+1),23:30,04:20,1353,21-Jun-2026,Weekend
Madurai,Villupuram,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:50,04:00,1159,21-Jun-2026,Weekend
Madurai,Villupuram,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:15,03:40,1209,21-Jun-2026,Weekend
Madurai,Villupuram,YBM Travels(BLM),Volvo A/C B11R Multi Axle Semi Sleeper (2+2),13:00,17:55,1915,21-Jun-2026,Weekend
Madurai,Villupuram,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),08:30,13:20,1380,21-Jun-2026,Weekend
Madurai,Villupuram,Sri Kumaran Travels,Bharat Benz A/C Seater /Sleeper (2+1),11:45,17:15,1098,21-Jun-2026,Weekend
Madurai,Villupuram,Sri Kumaran Travels,A/C Sleeper (2+1),10:15,15:40,1597,21-Jun-2026,Weekend
Madurai,Villupuram,PRM Roadways,Bharat Benz A/C Sleeper (2+1),15:15,20:05,1540,21-Jun-2026,Weekend
Madurai,Villupuram,PRM Roadways,A/C Seater / Sleeper (2+1),13:40,18:15,1550,21-Jun-2026,Weekend
Madurai,Pudukottai,PRM Roadways,A/C Seater / Sleeper (2+1),23:45,01:15,1100,21-Jun-2026,Weekend
Madurai,Pudukottai,Sri Vaari Travels,A/C Sleeper (2+1),01:50,03:15,1851,21-Jun-2026,Weekend
Madurai,Nagapattinam,Universal  Travels,NON AC Seater / Sleeper 2+1,01:05,07:00,900,21-Jun-2026,Weekend
Madurai,Nagapattinam,VEE VEE BUS,A/C Sleeper (2+1),00:45,06:00,1299,21-Jun-2026,Weekend
Madurai,Nagapattinam,LION Travels,A/C Seater / Sleeper (2+1),01:40,06:15,1050,21-Jun-2026,Weekend
Madurai,Nagapattinam,Miracle Tours & Travels,Non AC Seater (2+2),01:45,05:55,4999,21-Jun-2026,Weekend
Madurai,Nagapattinam,SBM TRAANSPORT,Bharat Benz A/C Sleeper (2+1),01:30,05:40,1499,21-Jun-2026,Weekend
Madurai,Nagapattinam,Universal  Travels,Non A/C Seater / Sleeper (2+1),23:30,05:20,550,21-Jun-2026,Weekend
Madurai,Nagapattinam,LAXMA TOURS & TRAVELS,Isuzu A/C (2+2),00:50,04:50,899,21-Jun-2026,Weekend
Madurai,Nagapattinam,VEE VEE BUS,A/C Seater / Sleeper (2+1),00:45,06:25,1024,21-Jun-2026,Weekend
Madurai,Nagapattinam,SAHASRA TRANSPORT,Non A/C Seater / Sleeper (2+1),00:55,05:15,749,21-Jun-2026,Weekend
Madurai,Velankanni,Universal  Travels,NON AC Seater / Sleeper 2+1,01:05,06:45,900,21-Jun-2026,Weekend
Madurai,Velankanni,VEE VEE BUS,A/C Sleeper (2+1),00:45,05:45,1299,21-Jun-2026,Weekend
Madurai,Velankanni,SBM TRAANSPORT,Bharat Benz A/C Sleeper (2+1),01:30,06:00,1299,21-Jun-2026,Weekend
Madurai,Velankanni,LION Travels,A/C Seater / Sleeper (2+1),01:40,06:40,1050,21-Jun-2026,Weekend
Madurai,Velankanni,Universal  Travels,Non A/C Seater / Sleeper (2+1),23:30,05:05,550,21-Jun-2026,Weekend
Madurai,Velankanni,SAHASRA TRANSPORT,Non A/C Seater / Sleeper (2+1),00:55,05:45,749,21-Jun-2026,Weekend
Madurai,Velankanni,VEE VEE BUS,A/C Seater / Sleeper (2+1),00:45,06:15,1024,21-Jun-2026,Weekend
Madurai,Velankanni,LAXMA TOURS & TRAVELS,Isuzu A/C (2+2),00:50,05:10,899,21-Jun-2026,Weekend
Madurai,Velankanni,Miracle Tours & Travels,Non AC Seater (2+2),01:45,06:25,4999,21-Jun-2026,Weekend
Madurai,Mayiladuthurai,MS Transport,A/C Sleeper (2+1),00:45,06:05,1000,21-Jun-2026,Weekend
Madurai,Mayiladuthurai,PRM Roadways,A/C Seater / Sleeper (2+1),23:45,03:45,1160,21-Jun-2026,Weekend
Madurai,Mayiladuthurai,Rathimeena Travels C,A/C Sleeper (2+1),23:55,05:00,1095,21-Jun-2026,Weekend
Madurai,Mayiladuthurai,Sri SMS Travels,NON A/C Seater/ Sleeper (2+1),22:55,04:30,999,21-Jun-2026,Weekend
Madurai,Chidambaram,PRM Roadways,A/C Seater / Sleeper (2+1),23:45,04:45,1160,21-Jun-2026,Weekend
Madurai,Chidambaram,Rathimeena Travels C,A/C Sleeper (2+1),23:55,06:00,1095,21-Jun-2026,Weekend
Madurai,Chidambaram,PKR TRAVELS,A/C Sleeper (2+1),23:45,06:00,1400,21-Jun-2026,Weekend
Madurai,Chidambaram,MS Transport,A/C Sleeper (2+1),00:45,07:15,1000,21-Jun-2026,Weekend
Madurai,Chidambaram,PKR TRAVELS,Non A/C Seater / Sleeper (2+1),23:40,06:00,900,21-Jun-2026,Weekend
Madurai,Chidambaram,PKR TRAVELS,A/C Sleeper (2+1),00:55,06:00,3500,21-Jun-2026,Weekend
Madurai,Chidambaram,Sri SMS Travels,NON A/C Seater/ Sleeper (2+1),22:55,05:40,999,21-Jun-2026,Weekend
Madurai,Chidambaram,Balaji Cabs,Bharat Benz A/C Sleeper (2+1),23:59,04:40,1479,21-Jun-2026,Weekend
Madurai,Chidambaram,PKR TRAVELS,Non A/C Seater / Sleeper (2+1),23:50,06:00,1300,21-Jun-2026,Weekend
Madurai,Chidambaram,Sri Vaari Travels,A/C Sleeper (2+1),01:50,05:30,1851,21-Jun-2026,Weekend
Madurai,Krishnagiri,zingbus plus,Bharat Benz A/C Sleeper (2+1),22:00,05:15,2060,21-Jun-2026,Weekend
Madurai,Krishnagiri,KMRL Kalaimakal(sk),A/C Seater / Sleeper (2+1),21:30,04:15,1150,21-Jun-2026,Weekend
Madurai,Krishnagiri,NueGo,Electric A/C Sleeper (2+1),23:00,06:25,1403,21-Jun-2026,Weekend
Madurai,Krishnagiri,NueGo,Electric A/C Sleeper (2+1),21:45,05:10,1582,21-Jun-2026,Weekend
Madurai,Krishnagiri,SHARMA TRANSPORTS,Bharat Benz A/C Sleeper (2+1),23:15,07:40,1990,21-Jun-2026,Weekend
Madurai,Krishnagiri,AAHHAA TOURIST,Bharat Benz A/C Sleeper (2+1),23:00,05:00,1499,21-Jun-2026,Weekend
Madurai,Krishnagiri,KMRL Kalaimakal(sk),A/C Seater / Sleeper (2+1),09:30,15:45,850,21-Jun-2026,Weekend
Madurai,Krishnagiri,AAHHAA TOURIST,Bharat Benz A/C Sleeper (2+1),14:27,20:30,1499,21-Jun-2026,Weekend
Madurai,Krishnagiri,BigBus,Volvo 9600 Multi-Axle A/C Sleeper (2+1),14:00,20:30,2600,21-Jun-2026,Weekend
Madurai,Krishnagiri,BigBus,A/C Sleeper (2+1),16:00,21:45,2300,21-Jun-2026,Weekend
Madurai,Namakkal,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:35,00:25,1159,21-Jun-2026,Weekend
Madurai,Namakkal,KMRL Kalaimakal(sk),A/C Seater / Sleeper (2+1),21:30,01:30,1100,21-Jun-2026,Weekend
Madurai,Namakkal,Sri vijayalakshmi  travels,A/C Sleeper (2+1),01:05,03:50,1300,21-Jun-2026,Weekend
Madurai,Namakkal,Krish Travels,A/C Seater / Sleeper (2+1),22:15,01:45,1299,21-Jun-2026,Weekend
Madurai,Namakkal,Krish Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:45,02:25,1099,21-Jun-2026,Weekend
Madurai,Namakkal,KMRL Kalaimakal(sk),A/C Seater / Sleeper (2+1),09:30,13:00,800,21-Jun-2026,Weekend
Madurai,Namakkal,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),08:50,12:00,1180,21-Jun-2026,Weekend
Madurai,Namakkal,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),15:00,18:30,705,21-Jun-2026,Weekend
Madurai,Namakkal,Sri Kumaran Travels,Bharat Benz A/C Sleeper (2+1),13:45,17:45,1200,21-Jun-2026,Weekend
Madurai,Namakkal,SRI SIDDHAN TRAVELS,Bharat Benz A/C Sleeper (2+1),06:00,09:15,920,21-Jun-2026,Weekend
Tiruchirapalli,Chennai,MBT TRAVELS,A/C Sleeper (2+1),23:00,05:35,1100,21-Jun-2026,Weekend
Tiruchirapalli,Chennai,Sri Renu Travels,A/C Seater / Sleeper (2+1),22:00,05:20,1149,21-Jun-2026,Weekend
Tiruchirapalli,Chennai,AMRG TRANSPORTS,A/C Sleeper (2+1),22:40,06:00,1000,21-Jun-2026,Weekend
Tiruchirapalli,Chennai,Red Express Travels,A/C Sleeper (2+1),21:30,03:45,1099,21-Jun-2026,Weekend
Tiruchirapalli,Chennai,VKV Travels,A/C Sleeper (2+1),23:35,05:30,2746,21-Jun-2026,Weekend
Tiruchirapalli,Chennai,VKV Travels,A/C Sleeper (2+1),23:05,05:40,1918,21-Jun-2026,Weekend
Tiruchirapalli,Chennai,PSR Cruise,A/C Sleeper (2+1),23:15,06:15,1399,21-Jun-2026,Weekend
Tiruchirapalli,Chennai,SHREE VARADHARAJ TRAVELS,A/C Seater / Sleeper (2+1),22:15,04:40,999,21-Jun-2026,Weekend
Tiruchirapalli,Chennai,Comfort Travels,A/C Seater / Sleeper (2+1),22:15,05:25,1124,21-Jun-2026,Weekend
Tiruchirapalli,Chennai,NueGo,Electric A/C Seater/Sleeper (2+1),13:00,19:55,1149,21-Jun-2026,Weekend
Tiruchirapalli,Coimbatore,NueGo,Electric A/C Seater (2+2),22:30,03:45,648,21-Jun-2026,Weekend
Tiruchirapalli,Coimbatore,Samy Travels,A/C Seater / Sleeper (2+1),23:40,04:15,599,21-Jun-2026,Weekend
Tiruchirapalli,Coimbatore,Krish Travels,NON A/C Seater/ Sleeper (2+1),23:50,05:15,649,21-Jun-2026,Weekend
Tiruchirapalli,Coimbatore,NueGo,Electric A/C Seater (2+2),23:30,04:05,486,21-Jun-2026,Weekend
Tiruchirapalli,Coimbatore,NueGo,Electric A/C Seater (2+2),06:00,10:40,356,21-Jun-2026,Weekend
Tiruchirapalli,Coimbatore,NueGo,Electric A/C Seater (2+2),17:00,22:05,616,21-Jun-2026,Weekend
Tiruchirapalli,Coimbatore,Essaar,A/C Sleeper (2+1),15:15,20:55,700,21-Jun-2026,Weekend
Tiruchirapalli,Coimbatore,NueGo,Electric A/C Seater (2+2),14:00,19:05,508,21-Jun-2026,Weekend
Tiruchirapalli,Coimbatore,NueGo,Electric A/C Seater (2+2),08:00,13:05,324,21-Jun-2026,Weekend
Tiruchirapalli,Coimbatore,Krish Travels,A/C Seater / Sleeper (2+1),15:40,21:00,549,21-Jun-2026,Weekend
Tiruchirapalli,Madurai,Sri Kumaran Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:00,17:20,698,21-Jun-2026,Weekend
Tiruchirapalli,Madurai,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),13:30,16:00,1010,21-Jun-2026,Weekend
Tiruchirapalli,Madurai,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),11:00,13:00,1080,21-Jun-2026,Weekend
Tiruchirapalli,Madurai,Sri Kumaran Travels,Bharat Benz A/C Seater /Sleeper (2+1),05:30,07:20,998,21-Jun-2026,Weekend
Tiruchirapalli,Madurai,RP Tours and Travels,A/C Sleeper (2+1),16:00,18:15,990,21-Jun-2026,Weekend
Tiruchirapalli,Madurai,Ruby Makil Travels,A/C Sleeper (2+1),13:15,15:30,1099,21-Jun-2026,Weekend
Tiruchirapalli,Madurai,PRM Roadways,A/C Seater / Sleeper (2+1),15:45,18:00,740,21-Jun-2026,Weekend
Tiruchirapalli,Madurai,AaRa Travels,Bharat Benz A/C Seater /Sleeper (2+1),16:25,18:30,998,21-Jun-2026,Weekend
Tiruchirapalli,Madurai,LION Travels,A/C Seater / Sleeper (2+1),04:40,06:20,900,21-Jun-2026,Weekend
Tiruchirapalli,Madurai,IntrCity SmartBus,A/C Seater / Sleeper (2+1),05:15,07:15,809,21-Jun-2026,Weekend
Tiruchirapalli,Salem,NueGo,Electric A/C Semi Sleeper (2+2),21:00,00:10,1079,21-Jun-2026,Weekend
Tiruchirapalli,Salem,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,00:45,989,21-Jun-2026,Weekend
Tiruchirapalli,Salem,IntrCity SmartBus,AC Sleeper (2+1),22:45,02:30,1269,21-Jun-2026,Weekend
Tiruchirapalli,Salem,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:15,01:45,959,21-Jun-2026,Weekend
Tiruchirapalli,Salem,RKT Tours and Travels,A/C Sleeper (2+1),22:15,02:00,1159,21-Jun-2026,Weekend
Tiruchirapalli,Salem,RKT Tours and Travels,A/C Sleeper (2+1),21:15,01:40,1209,21-Jun-2026,Weekend
Tiruchirapalli,Salem,VAIRAM TRAVELS,NON A/C Sleeper (2+1),23:40,02:35,1399,21-Jun-2026,Weekend
Tiruchirapalli,Salem,NueGo,Electric A/C Semi Sleeper (2+2),12:00,15:25,910,21-Jun-2026,Weekend
Tiruchirapalli,Salem,NueGo,Electric A/C Semi Sleeper (2+2),06:00,08:40,921,21-Jun-2026,Weekend
Tiruchirapalli,Salem,RKT Tours and Travels,A/C Sleeper (2+1),14:00,18:00,1439,21-Jun-2026,Weekend
Tiruchirapalli,Tirunelveli,VEE VEE BUS,A/C Sleeper (2+1),23:45,05:10,1443,21-Jun-2026,Weekend
Tiruchirapalli,Tirunelveli,VKV Travels,A/C Sleeper (2+1),21:45,02:30,1588,21-Jun-2026,Weekend
Tiruchirapalli,Tirunelveli,VKV Travels,A/C Sleeper (2+1),00:35,05:35,1170,21-Jun-2026,Weekend
Tiruchirapalli,Tirunelveli,LION Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:50,03:55,1300,21-Jun-2026,Weekend
Tiruchirapalli,Tirunelveli,Universal  Travels,NON AC Seater / Sleeper 2+1,23:30,05:00,900,21-Jun-2026,Weekend
Tiruchirapalli,Tirunelveli,PALSLNT Travels,A/C Seater / Sleeper (2+1),22:15,02:30,944,21-Jun-2026,Weekend
Tiruchirapalli,Tirunelveli,CIT TRAVELS,A/C Seater / Sleeper (2+1),23:30,03:20,1000,21-Jun-2026,Weekend
Tiruchirapalli,Tirunelveli,Tippusultan Travels,Non A/C Seater / Sleeper (2+1),23:00,03:30,850,21-Jun-2026,Weekend
Tiruchirapalli,Tirunelveli,PRM Roadways,A/C Seater / Sleeper (2+1),15:45,20:45,840,21-Jun-2026,Weekend
Tiruchirapalli,Tirunelveli,SBM TRAANSPORT,Bharat Benz A/C Sleeper (2+1),14:30,19:00,1599,21-Jun-2026,Weekend
Tiruchirapalli,Nagercoil,VKV Travels,A/C Sleeper (2+1),21:45,04:00,1588,21-Jun-2026,Weekend
Tiruchirapalli,Nagercoil,VKV Travels,A/C Sleeper (2+1),00:35,06:55,1244,21-Jun-2026,Weekend
Tiruchirapalli,Nagercoil,LION Travels,A/C Seater / Sleeper (2+1),23:30,05:50,1300,21-Jun-2026,Weekend
Tiruchirapalli,Nagercoil,VEE VEE BUS,A/C Sleeper (2+1),23:45,06:30,1443,21-Jun-2026,Weekend
Tiruchirapalli,Nagercoil,PALSLNT Travels,A/C Seater / Sleeper (2+1),22:15,04:15,944,21-Jun-2026,Weekend
Tiruchirapalli,Nagercoil,CIT TRAVELS,A/C Seater / Sleeper (2+1),23:30,04:50,1000,21-Jun-2026,Weekend
Tiruchirapalli,Nagercoil,SBM TRAANSPORT,Volvo 9600 SLX Multi-Axle AC Sleeper (2+1),22:15,03:30,2399,21-Jun-2026,Weekend
Tiruchirapalli,Nagercoil,SBM TRAANSPORT,Bharat Benz A/C Sleeper (2+1),22:35,04:10,1899,21-Jun-2026,Weekend
Tiruchirapalli,Nagercoil,SRI SHRAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,05:55,1499,21-Jun-2026,Weekend
Tiruchirapalli,Nagercoil,PRM Roadways,A/C Seater / Sleeper (2+1),15:45,22:30,890,21-Jun-2026,Weekend
Tiruchirapalli,Erode,A1 Travels,NON A/C Sleeper (2+1),00:35,05:00,550,21-Jun-2026,Weekend
Tiruchirapalli,Erode,ANNAI TRAVELS,Non A/C Seater / Sleeper (2+1),23:30,03:15,749,21-Jun-2026,Weekend
Tiruchirapalli,Tirupur,Krish Travels,A/C Seater / Sleeper (2+1),23:50,04:00,649,21-Jun-2026,Weekend
Tiruchirapalli,Tirupur,Essaar,A/C Sleeper (2+1),23:30,04:00,800,21-Jun-2026,Weekend
Tiruchirapalli,Tirupur,SREE VARUN TRAVELS,A/C Sleeper (2+1),23:30,03:30,800,21-Jun-2026,Weekend
Tiruchirapalli,Tirupur,Krish Travels,A/C Sleeper (2+1),23:45,03:30,999,21-Jun-2026,Weekend
Tiruchirapalli,Tirupur,Krish Travels,NON A/C Seater/ Sleeper (2+1),23:50,04:00,649,21-Jun-2026,Weekend
